X,Y,Z,Name,original_Indirizzo,Regione,lat,lon,formatted,housenumber,street,district,postcode,suburb,city,county,county_code,state,state_code,country,country_code,confidence,confidence_city_level,confidence_street_level,confidence_building_level,attribution,attribution_license,attribution_url,Indirizzo,Regione,code,level,license,name2,url
12.461605,41.9186795,0,,"Via Oslavia 41/D, Roma",Lazio,41.9186795,12.461605,"Via Oslavia, 41d, 00195 Roma RM, Italia",41d,Via Oslavia,,"00195",Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,"1.0",1,1,"1.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Oslavia 41/D, Roma",Lazio,it,"1",Open Database License,,https://www.openstreetmap.org/copyright
13.9283748,41.2427716,0,Via Monte Ofelio,"Via Monte Ofelio   7, Sessa Aurunca",Campania,41.2427716,13.9283748,"Via Monte Ofelio, 7, 81037 Sessa Aurunca CE, Italia","7",Via Monte Ofelio,,"81037",,Sessa Aurunca,Caserta,CE,Campania,CAM,Italia,it,"5.0",1,1,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Monte Ofelio   7, Sessa Aurunca",Campania,it,"0",Open Database License,Via Monte Ofelio,https://www.openstreetmap.org/copyright
14.1636466,40.995766,0,Strada Provinciale 15 Aversana Liternese,"Via Provinciale   179, Villa Di Briano",Campania,40.995766,14.1636466,"Strada Provinciale 15 Aversana Liternese, 179, 81036 San Marcellino CE, Italia","179",Strada Provinciale 15 Aversana Liternese,,"81036",,San Marcellino,Caserta,CE,Campania,CAM,Italia,it,"729.0",2,1458,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Provinciale   179, Villa Di Briano",Campania,it,"0",Open Database License,Strada Provinciale 15 Aversana Liternese,https://www.openstreetmap.org/copyright
12.4197622,41.9257713,0,Via Pietro Maffi,"Via Pietro Maffi  140, Roma",Lazio,41.9257713,12.4197622,"Via Pietro Maffi, 140, 00135 Roma RM, Italia","140",Via Pietro Maffi,Torrevecchia,"00135",Primavalle,Roma,Roma,RM,Lazio,LAZ,Italia,it,"75.0",1,1,"75.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Pietro Maffi  140, Roma",Lazio,it,"75",Open Database License,Via Pietro Maffi,https://www.openstreetmap.org/copyright
16.3809089,39.4912111,0,Via Pastrengo,"Via Pastrengo  56-58, Acri",Calabria,39.4912111,16.3809089,"Via Pastrengo, 56-58, 87041 Acri CS, Italia",56-58,Via Pastrengo,,"87041",,Acri,Cosenza,CS,Calabria,CAL,Italia,it,"5.0",1,1,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Pastrengo  56-58, Acri",Calabria,it,"0",Open Database License,Via Pastrengo,https://www.openstreetmap.org/copyright
14.378447,41.036259,0,,"Via Liberta  142, Maddaloni",Campania,41.036259,14.378447,"Via della Libertà, 142, 81024 Maddaloni CE, Italia","142",Via della Libertà,Comune di Maddaloni,"81024",,Maddaloni,Caserta,CE,Campania,CAM,Italia,it,"45.0",1,9,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Liberta  142, Maddaloni",Campania,it,"0",Open Database License,,https://www.openstreetmap.org/copyright
14.34297,41.084573,0,,"Via Brunelleschi 10, Caserta",Campania,41.084573,14.34297,"Via Filippo Brunelleschi, 10, 81100 Caserta CE, Italia","10",Via Filippo Brunelleschi,Comune di Caserta,"81100",,Caserta,Caserta,CE,Campania,CAM,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Brunelleschi 10, Caserta",Campania,it,"1",BSD-3-Clause License,,
14.378447,41.036259,0,,"Via Liberta  142, Maddaloni",Campania,41.036259,14.378447,"Via della Libertà, 142, 81024 Maddaloni CE, Italia","142",Via della Libertà,Comune di Maddaloni,"81024",,Maddaloni,Caserta,CE,Campania,CAM,Italia,it,"45.0",1,9,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Liberta  142, Maddaloni",Campania,it,"0",Open Database License,,https://www.openstreetmap.org/copyright
15.186715,37.725538,0,,"Via Giovanni Meli  80, Giarre",Sicilia,37.725538,15.186715,"Via Giovanni Meli, 80, 95014 Giarre CT, Italia","80",Via Giovanni Meli,Comune di Giarre,"95014",,Giarre,Catania,CT,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Giovanni Meli  80, Giarre",Sicilia,it,"1",BSD-3-Clause License,,
12.912374,41.467767,0,,"Via Ulpiano  1, Latina",Lazio,41.467767,12.912374,"Via Ulpiano, 1, 04100 Latina LT, Italia","1",Via Ulpiano,Comune di Latina,"04100",,Latina,Latina,LT,Lazio,LAZ,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Ulpiano  1, Latina",Lazio,it,"1",BSD-3-Clause License,,
13.044378,41.497576,0,,"Via Sicilia  Snc, Sezze Scalo",Lazio,41.497576,13.044378,"Via Sicilia, 04010 Sezze Scalo LT, Italia",,Via Sicilia,Comune di Sezze,"04010",,Sezze Scalo,Latina,LT,Lazio,LAZ,Italia,it,"5.0",1,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Sicilia  Snc, Sezze Scalo",Lazio,it,,Open Database License,,https://www.openstreetmap.org/copyright
8.75298,45.96398,0,,"Piano Umberto  40/41, Acicatena",Sicilia,45.96398,8.75298,"Brissago-Valtravaglia (Pianoforte), VA, Italia",,,Brissago-Valtravaglia,,,Pianoforte,Varese,VA,Lombardia,LOM,Italia,it,"7.543103448275862E15",1.45833333333333e+16,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/,"Piano Umberto  40/41, Acicatena",Sicilia,it,,CC0,,https://www.whosonfirst.org/docs/licenses/
12.9083823,41.5560245,0,Via Castrum Cisternae,"Via Castrum   14, Cisterna Di Latina",Lazio,41.5560245,12.9083823,"Via Castrum Cisternae, 14, 04013 Cisterna di Latina LT, Italia","14",Via Castrum Cisternae,,"04013",,Cisterna di Latina,Latina,LT,Lazio,LAZ,Italia,it,"45.0",1,9,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Castrum   14, Cisterna Di Latina",Lazio,it,"0",Open Database License,Via Castrum Cisternae,https://www.openstreetmap.org/copyright
12.5265249,41.9210366,0,Circonvallazione Nomentana,"Circonvallazione Nomentana  228, Roma",Lazio,41.9210366,12.5265249,"Circonvallazione Nomentana, 228, 00162 Roma RM, Italia","228",Circonvallazione Nomentana,,"00162",Nomentano,Roma,Roma,RM,Lazio,LAZ,Italia,it,"75.0",1,1,"75.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Circonvallazione Nomentana  228, Roma",Lazio,it,"75",Open Database License,Circonvallazione Nomentana,https://www.openstreetmap.org/copyright
17.2213961,40.9907626,0,,"Via A. De Gasperi  105, Polignano A Mare",Puglia,40.9907626,17.2213961,"Via Alcide De Gasperi, 105, 70044 Polignano a Mare BA, Italia","105",Via Alcide De Gasperi,,"70044",Pozziglioni,Polignano a Mare,Bari,BA,Puglia,PUG,Italia,it,"45.0",1,9,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via A. De Gasperi  105, Polignano A Mare",Puglia,it,"0",Open Database License,,https://www.openstreetmap.org/copyright
13.43145,37.5220365,0,Corso Vittorio Emanuele,"C.So Vittorio Emanuele  120, Cianciana",Sicilia,37.5220365,13.43145,"Corso Vittorio Emanuele, 120, 92012 Cianciana AG, Italia","120",Corso Vittorio Emanuele,,"92012",,Cianciana,Agrigento,AG,Sicilia,SIC,Italia,it,"35.0",1,7,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"C.So Vittorio Emanuele  120, Cianciana",Sicilia,it,"0",Open Database License,Corso Vittorio Emanuele,https://www.openstreetmap.org/copyright
15.10671,37.572474,0,,"Via Puglia 2, Venoza",Basilicata,37.572474,15.10671,"Via Puglia, 2, 95027 San Gregorio di Catania CT, Italia","2",Via Puglia,Comune di San Gregorio di Catania,"95027",,San Gregorio di Catania,Catania,CT,Sicilia,SIC,Italia,it,"6.666666666666667E15",,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Puglia 2, Venoza",Basilicata,it,"1",BSD-3-Clause License,,
10.473445,45.287754,0,,"Strada Casaloldo  23, Castel Goffredo",Lombardia,45.287754,10.473445,"Strada Casaloldo, 23, 46042 Castel Goffredo MN, Italia","23",Strada Casaloldo,Comune di Castel Goffredo,"46042",,Castel Goffredo,Mantova,MN,Lombardia,LOM,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Strada Casaloldo  23, Castel Goffredo",Lombardia,it,"1",BSD-3-Clause License,,
13.3664887,38.1079419,0,Via Oreto,"Via Oreto  337/A, Palermo",Sicilia,38.1079419,13.3664887,"Via Oreto, 337/a, 90127 Palermo PA, Italia",337/a,Via Oreto,,"90127",III Circoscrizione,Palermo,Palermo,PA,Sicilia,SIC,Italia,it,"5.0",1,1,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Oreto  337/A, Palermo",Sicilia,it,"0",Open Database License,Via Oreto,https://www.openstreetmap.org/copyright
14.745719,37.324562,0,,"Via Lagune  71, Palagonia",Sicilia,37.324562,14.745719,"Via Delle Lagune, 71, 95046 Palagonia CT, Italia","71",Via Delle Lagune,Comune di Palagonia,"95046",,Palagonia,Catania,CT,Sicilia,SIC,Italia,it,"9.0",1,9,"9.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Lagune  71, Palagonia",Sicilia,it,"9",BSD-3-Clause License,,
15.0774113,37.8618141,0,Via Nazionale,"Via Nazionale Solicchiata  59/A, Castiglione Di Sicilia",Sicilia,37.8618141,15.0774113,"Via Nazionale, 59/a, 95012 Solicchiata CT, Italia",59/a,Via Nazionale,,"95012",,Solicchiata,Catania,CT,Sicilia,SIC,Italia,it,"8.333333333333334E15",25,1.66666666666667e+16,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Nazionale Solicchiata  59/A, Castiglione Di Sicilia",Sicilia,it,"0",Open Database License,Via Nazionale,https://www.openstreetmap.org/copyright
16.994759,41.0317058,0,Via Giovanni XXIII,"Via Giovanni Xxiii  64, Noicattaro",Puglia,41.0317058,16.994759,"Via Giovanni XXIII, 64, 70016 Noicattaro BA, Italia","64",Via Giovanni XXIII,,"70016",,Noicattaro,Bari,BA,Puglia,PUG,Italia,it,"5.0",1,1,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Giovanni Xxiii  64, Noicattaro",Puglia,it,"0",Open Database License,Via Giovanni XXIII,https://www.openstreetmap.org/copyright
14.3601095,41.3463473,0,Via Vecchia per Alife,"Via Vecchia Per Alife, Piedimonte Matese",Campania,41.3463473,14.3601095,"Via Vecchia per Alife, 81016 Piedimonte Matese CE, Italia",,Via Vecchia per Alife,,"81016",,Piedimonte Matese,Caserta,CE,Campania,CAM,Italia,it,"1.0",1,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Vecchia Per Alife, Piedimonte Matese",Campania,it,,Open Database License,Via Vecchia per Alife,https://www.openstreetmap.org/copyright
14.776427,36.828132,0,,"Via Sorda Sampieri   128/A, Modica",Sicilia,36.828132,14.776427,"Via Sorda Sampieri, 128a, 97015 Modica RG, Italia",128a,Via Sorda Sampieri,Comune di Modica,"97015",,Modica,Ragusa,RG,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Sorda Sampieri   128/A, Modica",Sicilia,it,"1",BSD-3-Clause License,,
14.134808,41.204549,0,,"Via Cales  39/41, Calvi Risorta",Campania,41.204549,14.134808,"Via Cales, 77, 81042 Calvi Risorta CE, Italia","77",Via Cales,,"81042",,Calvi Risorta,Caserta,CE,Campania,CAM,Italia,it,"5.0",1,1,"1.5789473684210524E16",© OpenAddresses contributors,BSD-3-Clause License,,"Via Cales  39/41, Calvi Risorta",Campania,it,"15789473684210524",BSD-3-Clause License,,
12.60903,41.931271,0,,"Via Zoe Fontana  216, Roma",Lazio,41.931271,12.60903,"Via Zoe Fontana, 216, 00131 Roma RM, Italia","216",Via Zoe Fontana,Roma,"00131",Settecamini,Roma,Roma,RM,Lazio,LAZ,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Zoe Fontana  216, Roma",Lazio,it,"1",BSD-3-Clause License,,
14.977859,37.590337,0,,"Cda Valatella, Belpasso",Sicilia,37.590337,14.977859,"Comune di Belpasso (Belpasso), CT, Italia",,,Comune di Belpasso,,,Belpasso,Catania,CT,Sicilia,SIC,Italia,it,"5.0",1,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/,"Cda Valatella, Belpasso",Sicilia,it,,CC0,,https://www.whosonfirst.org/docs/licenses/
13.4907602,37.6250274,0,,"C/Da Contuberna  Snc, Santo Stefano Quisquina",Sicilia,37.6250274,13.4907602,"Santo Stefano Quisquina, AG, Italia",,,,"92020",,Santo Stefano Quisquina,Agrigento,AG,Sicilia,SIC,Italia,it,"25.0",1,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"C/Da Contuberna  Snc, Santo Stefano Quisquina",Sicilia,it,,Open Database License,,https://www.openstreetmap.org/copyright
17.23271,40.786995,0,,"Via Marco Lacatena  11/13, Alberobello",Puglia,40.786995,17.23271,"Via M. Lacatena, 70011 Alberobello BA, Italia",,Via M. Lacatena,Comune di Alberobello,"70011",,Alberobello,Bari,BA,Puglia,PUG,Italia,it,"5.0",1,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Marco Lacatena  11/13, Alberobello",Puglia,it,,Open Database License,,https://www.openstreetmap.org/copyright
16.4263838,38.8233552,0,,"Via A. Migliaccio 59, Girifalco",Calabria,38.8233552,16.4263838,"Girifalco, CZ, Italia",,,,"88024",,Girifalco,Catanzaro,CZ,Calabria,CAL,Italia,it,"25.0",1,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via A. Migliaccio 59, Girifalco",Calabria,it,,Open Database License,,https://www.openstreetmap.org/copyright
14.154838,42.512509,0,,"Viale Europa 5, Montesilvano",Campania,42.512509,14.154838,"Viale Europa, 5, 65016 Montesilvano PE, Italia","5",Viale Europa,Comune di Pescara,"65016",Villa Canonico,Montesilvano,Pescara,PE,Abruzzo,ABR,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Viale Europa 5, Montesilvano",Campania,it,"1",BSD-3-Clause License,,
16.592204,38.910313,0,,"Via Francesco Acri  97, Catanzaro",Calabria,38.910313,16.592204,"Via Francesco Acri, 97, 88100 Catanzaro CZ, Italia","97",Via Francesco Acri,Catanzaro,"88100",,Catanzaro,Catanzaro,CZ,Calabria,CAL,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Francesco Acri  97, Catanzaro",Calabria,it,"1",BSD-3-Clause License,,
14.1846772,40.9792399,0,Via Nunziale Sant'Antonio,"Via Nunziale Sant'Antonio 16, Trentola-Ducenta",Campania,40.9792399,14.1846772,"Via Nunziale Sant'Antonio, 16, 81038 Trentola Ducenta CE, Italia","16",Via Nunziale Sant'Antonio,,"81038",,Trentola Ducenta,Caserta,CE,Campania,CAM,Italia,it,"5.0",1,1,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Nunziale Sant'Antonio 16, Trentola-Ducenta",Campania,it,"0",Open Database License,Via Nunziale Sant'Antonio,https://www.openstreetmap.org/copyright
14.535854,36.948242,0,,"Via San Martino  89, Vittoria",Sicilia,36.948242,14.535854,"Via San Martino, 89, 97019 Vittoria RG, Italia","89",Via San Martino,Comune di Vittoria,"97019",,Vittoria,Ragusa,RG,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via San Martino  89, Vittoria",Sicilia,it,"1",BSD-3-Clause License,,
12.5252998,41.8774661,0,,"Via Amelia  8, Roma",Lazio,41.8774661,12.5252998,"Viale Amelia, 8, 00181 Roma RM, Italia","8",Viale Amelia,,"00181",Tuscolano,Roma,Roma,RM,Lazio,LAZ,Italia,it,"1.0",1,1,"1.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Amelia  8, Roma",Lazio,it,"1",Open Database License,,https://www.openstreetmap.org/copyright
14.274889,40.856555,0,,"Via Brindisi 32, Napoli",Campania,40.856555,14.274889,"Via Brindisi, 32, 80143 Napoli NA, Italia","32",Via Brindisi,Comune di Napoli,"80143",Vasto,Napoli,Napoli,NA,Campania,CAM,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Brindisi 32, Napoli",Campania,it,"1",BSD-3-Clause License,,
14.892173,37.614513,0,,"Via Cairoli  4, Santa Maria Di Licodia",Sicilia,37.614513,14.892173,"Via Cairoli, 4, 95038 Santa Maria di Licodia CT, Italia","4",Via Cairoli,Comune di Santa Maria di Licodia,"95038",,Santa Maria di Licodia,Catania,CT,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Cairoli  4, Santa Maria Di Licodia",Sicilia,it,"1",BSD-3-Clause License,,
12.5173904,41.8319036,0,Via Ardeatina,"Via Ardeatina  974, Roma",Lazio,41.8319036,12.5173904,"Via Ardeatina, 974, 00143 Roma RM, Italia","974",Via Ardeatina,,"00143",Ardeatino,Roma,Roma,RM,Lazio,LAZ,Italia,it,"5.0",1,1,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Ardeatina  974, Roma",Lazio,it,"0",Open Database License,Via Ardeatina,https://www.openstreetmap.org/copyright
16.6350878,39.5820101,0,Via Torre Pisani,"Via Torre Pisani  28, Rossano",Calabria,39.5820101,16.6350878,"Via Torre Pisani, 28, 87064 Rossano CS, Italia","28",Via Torre Pisani,,"87064",,Rossano,Cosenza,CS,Calabria,CAL,Italia,it,"5.0",1,1,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Torre Pisani  28, Rossano",Calabria,it,"0",Open Database License,Via Torre Pisani,https://www.openstreetmap.org/copyright
15.412919,38.233242,0,,"Via F. Sardo  37, Rometta",Sicilia,38.233242,15.412919,"Via Fiorina Sardo, 37, 98043 Incidente ferroviario di Rometta Messinese ME, Italia","37",Via Fiorina Sardo,Comune di Rometta,"98043",,Incidente ferroviario di Rometta Messinese,Messina,ME,Sicilia,SIC,Italia,it,"81.0",81,81,"81.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via F. Sardo  37, Rometta",Sicilia,it,"81",BSD-3-Clause License,,
14.368017,41.181279,0,,"Via Macello 2, Caiazzo",Campania,41.181279,14.368017,"Comune di Caiazzo, CE, Italia",,,,,,Comune di Caiazzo,Caserta,CE,Campania,CAM,Italia,it,"2025.0",81,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/,"Via Macello 2, Caiazzo",Campania,it,,CC0,,https://www.whosonfirst.org/docs/licenses/
15.0911519,37.5118939,0,,"Via Umberto 139, Catania",Sicilia,37.5118939,15.0911519,"Via Umberto Primo, 139, 95129 Catania CT, Italia","139",Via Umberto Primo,Monserrato,"95129",Borgo-Sanzio,Catania,Catania,CT,Sicilia,SIC,Italia,it,"9.0",1,9,"9.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Umberto 139, Catania",Sicilia,it,"9",Open Database License,,https://www.openstreetmap.org/copyright
15.554989,38.183656,0,,"Via G. Bruno  106 Scala A, Messina",Sicilia,38.183656,15.554989,"Via Giordano Bruno, 106, 98123 Messina ME, Italia","106",Via Giordano Bruno,Comune di Messina,"98123",,Messina,Messina,ME,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via G. Bruno  106 Scala A, Messina",Sicilia,it,"1",BSD-3-Clause License,,
15.142184,37.604843,0,,"Via Vittorio Emanuele  98, Aci Catena",Sicilia,37.604843,15.142184,"Via Vittorio Emanuele, 98, 95022 Aci Catena CT, Italia","98",Via Vittorio Emanuele,Aci Catena,"95022",,Aci Catena,Catania,CT,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Vittorio Emanuele  98, Aci Catena",Sicilia,it,"1",BSD-3-Clause License,,
15.606697,40.372715,0,,"Via Provinciale Del Corticato  Snc, Sala Consilina",Campania,40.372715,15.606697,"Via Provinciale del Corticato, 84038 Sala Consilina SA, Italia",,Via Provinciale del Corticato,Comune di Sala Consilina,"84038",,Sala Consilina,Salerno,SA,Campania,CAM,Italia,it,"5.0",1,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Provinciale Del Corticato  Snc, Sala Consilina",Campania,it,,Open Database License,,https://www.openstreetmap.org/copyright
14.745387,37.330094,0,,"Via Catania   24, Palagonia",Sicilia,37.330094,14.745387,"Via Catania, 24, 95046 Palagonia CT, Italia","24",Via Catania,Comune di Palagonia,"95046",,Palagonia,Catania,CT,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Catania   24, Palagonia",Sicilia,it,"1",BSD-3-Clause License,,
15.564866,41.46401,0,,"Viale Degli Aviatore  66, Foggia",Puglia,41.46401,15.564866,"Viale Fortore, 66, 71100 Foggia FG, Italia","66",Viale Fortore,Comune di Foggia,"71100",,Foggia,Foggia,FG,Puglia,PUG,Italia,it,"25.0",1,5,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Viale Degli Aviatore  66, Foggia",Puglia,it,"0",Open Database License,,https://www.openstreetmap.org/copyright
12.709698,41.722576,0,,"Via Tiberio  Snc, Nemi",Lazio,41.722576,12.709698,"Via delle Navi di Tiberio, 00074 Nemi RM, Italia",,Via delle Navi di Tiberio,,"00074",,Nemi,Roma,RM,Lazio,LAZ,Italia,it,"405.0",1,81,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Tiberio  Snc, Nemi",Lazio,it,,Open Database License,,https://www.openstreetmap.org/copyright
14.3428929,40.8650231,0,Via Argine,"Via Argine   859, Napoli",Campania,40.8650231,14.3428929,"Via Argine, 859, 80147 Napoli NA, Italia","859",Via Argine,,"80147",Vesuvio De Meis,Napoli,Napoli,NA,Campania,CAM,Italia,it,"5.0",1,1,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Argine   859, Napoli",Campania,it,"0",Open Database License,Via Argine,https://www.openstreetmap.org/copyright
12.390873,41.905035,0,,"Via Suor Maria Agostina   45, Roma",Lazio,41.905035,12.390873,"Via Suor Maria Agostina, 45, 00166 Roma RM, Italia","45",Via Suor Maria Agostina,Roma,"00166",Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Suor Maria Agostina   45, Roma",Lazio,it,"1",BSD-3-Clause License,,
8.107475,44.632891,0,, Bonelli E Co.,"Via Virgilio  5, Caltagirone",44.632891,8.107475,"Strada comunale dei Bonelli Neri e Sottani, 12050 Benevello CN, Italia",,Strada comunale dei Bonelli Neri e Sottani,,"12050",,Benevello,Cuneo,CN,Piemonte,PIE,Italia,it,"0.0",,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,Bonelli E Co.,"Via Virgilio  5, Caltagirone",it,,Open Database License,,https://www.openstreetmap.org/copyright
15.163513,38.135252,0,,"Via Del Mare  60, Terme Vigliatore",Sicilia,38.135252,15.163513,"Via Del Mare Terme, 60, 98050 Terme ME, Italia","60",Via Del Mare Terme,Comune di Terme Vigliatore,"98050",,Terme,Messina,ME,Sicilia,SIC,Italia,it,"7.290000000000001E15",81,7.29e+15,"7.290000000000001E15",© OpenAddresses contributors,BSD-3-Clause License,,"Via Del Mare  60, Terme Vigliatore",Sicilia,it,"7290000000000001",BSD-3-Clause License,,
12.8934041,41.4662025,0,Dott. Claudio Granata,"Via Ufente  20, Latina",Lazio,41.4662025,12.8934041,"Dott. Claudio Granata, Via Ufente, 20, 04100 Latina LT, Italia","20",Via Ufente,Gescal,"04100",Nicolosi,Latina,Latina,LT,Lazio,LAZ,Italia,it,"1.0",1,1,"1.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Ufente  20, Latina",Lazio,it,"1",Open Database License,Dott. Claudio Granata,https://www.openstreetmap.org/copyright
12.9295506,41.4584727,0,Via dei Piceni,"Via Dei Piceni  41, Latina",Lazio,41.4584727,12.9295506,"Via dei Piceni, 41, 04100 Latina LT, Italia","41",Via dei Piceni,,"04100",Piccarello,Latina,Latina,LT,Lazio,LAZ,Italia,it,"5.0",1,1,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Dei Piceni  41, Latina",Lazio,it,"0",Open Database License,Via dei Piceni,https://www.openstreetmap.org/copyright
14.902905,37.5700321,0,Via degli Studi,"Via Degli Studi  1/A, Paterno'",Sicilia,37.5700321,14.902905,"Via degli Studi, 1/a, 95047 Paternò CT, Italia",1/a,Via degli Studi,,"95047",,Paternò,Catania,CT,Sicilia,SIC,Italia,it,"0.0",1,1,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Degli Studi  1/A, Paterno'",Sicilia,it,"0",Open Database License,Via degli Studi,https://www.openstreetmap.org/copyright
14.9826085,37.5360282,0,Via Emanuela Setti Carraro,"Via E. Setti Carraro 55, Belpasso",Sicilia,37.5360282,14.9826085,"Via Emanuela Setti Carraro, 55, 95032 Belpasso CT, Italia","55",Via Emanuela Setti Carraro,,"95032",,Belpasso,Catania,CT,Sicilia,SIC,Italia,it,"45.0",1,9,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via E. Setti Carraro 55, Belpasso",Sicilia,it,"0",Open Database License,Via Emanuela Setti Carraro,https://www.openstreetmap.org/copyright
12.4999148,37.8327099,0,Contrada Fontana di Leo,"Contrada Fontana Di Leo  181, Marsala",Sicilia,37.8327099,12.4999148,"Contrada Fontana di Leo, 181, 91025 Marsala TP, Italia","181",Contrada Fontana di Leo,,"91025",,Marsala,Trapani,TP,Sicilia,SIC,Italia,it,"5.0",1,1,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Contrada Fontana Di Leo  181, Marsala",Sicilia,it,"0",Open Database License,Contrada Fontana di Leo,https://www.openstreetmap.org/copyright
16.5095605,40.4619603,0,Strada Statale 407 Basentana,"Ss. 407 Basentana Km. 68, Ferrandina",Basilicata,40.4619603,16.5095605,"Strada Statale 407 Basentana, 75013 Ferrandina MT, Italia",,Strada Statale 407 Basentana,,"75013",,Ferrandina,Matera,MT,Basilicata,BAS,Italia,it,"0.0",,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Ss. 407 Basentana Km. 68, Ferrandina",Basilicata,it,,Open Database License,Strada Statale 407 Basentana,https://www.openstreetmap.org/copyright
